district,urban_rural,deaths,injured,serious_injuries,attacker_deaths,attacker_injured,casualty_asof,casualty_note,involves_children,victim_relation,age,sex,occupation,motive_summary,mental_health,prior_violence,warning_signals,intervention,outcome,judgment_date,execution_date,last_source_date,notes,deaths_lower_bound,injured_lower_bound,motive_tags,motive_basis,evidence_level,official_occurrence,official_classification,classification_evidence,id,date,date_precision,title,province,city,scene,method,category,classification_reason,source_ids,field_sources,reported_date,review_year,dating_note,review_batch,injured_reported,series_id,additional_collision_injured,response_injured,event_total_injured_reported,motive_attribution,date_time,continuous_attack,motive_themes,verification_gaps,social_source_urls,year,month,quarter,category_label,official,same_period,motive_known,deaths_min,injured_min,classification_evidence_basis,demographics_asof,demographics_basis,driver_deaths
港口镇,,,2,,,,2026-01-19,,,,27,男,,,警方仅描述语言混乱、行为异常；不作精神病诊断,,,,司机被当场控制。,,,2026-01-19,,,,[],未知,官方转载,True,False,发生已确认，故意性待核,LX26A01,2026-01-19,day,中山港口镇货车连续碰撞事件,广东,中山,街道交通,驾车,pending,警方确认碰撞及2伤；重复碾压的社媒描述支持故意性疑点，但未取得可核验行车过程或独立事故调查。,"[""LXS26A02"", ""LXS26A03"", ""LXS26A01""]","{""date"": [""LXS26A03""], ""location"": [""LXS26A03""], ""casualties"": [""LXS26A03""], ""classification"": [""LXS26A02"", ""LXS26A03""], ""motive"": [], ""outcome"": [""LXS26A03""], ""demographics"": [""LXS26A03""]}",,2026,,2026-X补查,,,,,,,,,[],警方确认碰撞及2伤；重复碾压的社媒描述支持故意性疑点，但未取得可核验行车过程或独立事故调查。,"[""https://x.com/whyyoutouzhele/status/2013240567606464850"", ""https://x.com/whyyoutouzhele/status/2039625155404509246""]",2026,2026-01,2026-Q1,待核实,False,True,False,0,2,,,,
白云区,乡镇,,,,,,,网传夫妻受伤未获可靠完整确认，精确人数留空。,,,,,,,,,,,,,,2026-01-27,癌症及身体状况、动机不录为事实。,,,[],未知,网传待核,False,False,网传线索，未独立核实,LX26A02,2026-01-26,day,网传广州太和镇街头夫妻遭持刀袭击,广东,广州,街道交通,持械,pending,原帖及媒体转述均指向突然袭击过路夫妻，但来源同为未核监控及匿名投稿；缺独立现场核实。,"[""LXS26A04"", ""LXS26A05"", ""LXS26A01""]","{""date"": [""LXS26A04"", ""LXS26A05""], ""location"": [""LXS26A04"", ""LXS26A05""], ""casualties"": [], ""classification"": [""LXS26A04"", ""LXS26A05""], ""motive"": [], ""outcome"": []}",,2026,按同期原帖1月26日；4月汇总误写1月27日。,2026-X补查,,,,,,,,,[],原帖及媒体转述均指向突然袭击过路夫妻，但来源同为未核监控及匿名投稿；缺独立现场核实。,"[""https://x.com/whyyoutouzhele/status/2016096346025939186"", ""https://x.com/whyyoutouzhele/status/2039625155404509246""]",2026,2026-01,2026-Q1,待核实,False,True,False,0,0,,,,
沙坪坝区,,0,2,,,,2026-03-30,,,陌生路过女子及救助代驾员,,男,,,,,,路人报警护送，随后抵挡袭击。,当日7时许嫌疑人被抓获。,,,2026-07-05,,,,[],未知,官方原文,True,True,官方明确陌生关系及持续追踪攻击,LX26A18,2026-01-27,day,重庆凤鸣山陌生女子及救助者遇袭案,重庆,重庆,街道交通,持械,core,文明办原文明确女孩遭陌生男子尾随勒颈；其脱身求救后男子继续追踪并持刀伤女孩和无关救助者。,"[""LXS26A22"", ""LXS26A27""]","{""date"": [""LXS26A22"", ""LXS26A27""], ""location"": [""LXS26A22"", ""LXS26A27""], ""casualties"": [""LXS26A22""], ""classification"": [""LXS26A27""], ""motive"": [], ""outcome"": [""LXS26A22""], ""intervention"": [""LXS26A22"", ""LXS26A27""], ""demographics"": [""LXS26A27""]}",,2026,,2026-X补查,,,,,,,,,[],,[],2026,2026-01,2026-Q1,核心,True,True,False,0,2,,,,
兴庆区,城市,1,,,,,2026-02-01,,,同小区居民，双方先有口角并约见,44,男,,小区社交群琐事争执后约见，矛盾激化。,,,,,嫌疑人刑事拘留。,,,2026-02-01,税费动机初帖与警方说法不一致，不采信。,,,"[""邻里纠纷""]",警方初步通报,官方转载,True,True,警方具体关系及作案经过,LX26A03,2026-01-31,day,银川朝阳巷约见争执持刀杀人案,宁夏,银川,街道交通,持械,excluded,警方明确两名同小区居民因群内争执约见后冲突，未披露扩大伤害无关者。,"[""LXS26A06"", ""LXS26A07"", ""LXS26A01""]","{""date"": [""LXS26A07""], ""location"": [""LXS26A07""], ""casualties"": [""LXS26A07""], ""classification"": [""LXS26A07""], ""motive"": [""LXS26A07""], ""outcome"": [""LXS26A07""], ""demographics"": [""LXS26A07""]}",,2026,,2026-X补查,,,,,,,,,"[""其他已披露背景""]",,"[""https://x.com/whyyoutouzhele/status/2017756836741468453"", ""https://x.com/whyyoutouzhele/status/2039625155404509246""]",2026,2026-01,2026-Q1,排除,True,True,True,1,0,,,,
,,,,,,,,传1死或2死互异，不计入精确值。,,,,,,,,,,,,,,2026-02-04,不保存影像；私人关系说法未经核实。,,,[],未知,网传待核,False,False,网传线索，未独立核实,LX26A20,2026-02-02,day,网传江苏扬州街头喷火伤人事件,江苏,扬州,街道交通,纵火,pending,网络视频与转述称因私人关系定向袭击，地点、年月日和动机均待核；尚无充分证据认定事件全貌或无关者受袭。,"[""LXS26A25"", ""LXS26A26""]","{""date"": [""LXS26A25"", ""LXS26A26""], ""location"": [""LXS26A25"", ""LXS26A26""], ""casualties"": [], ""classification"": [""LXS26A25"", ""LXS26A26""], ""motive"": [], ""outcome"": []}",,2026,2月2日由网传知情者指称，亦为视频流传日，未得到独立案发日确认。,2026-X补查,,,,,,,,,[],网络视频与转述称因私人关系定向袭击，地点、年月日和动机均待核；尚无充分证据认定事件全貌或无关者受袭。,"[""https://x.com/whyyoutouzhele/status/2018814351998918831""]",2026,2026-02,2026-Q1,待核实,False,True,False,0,0,,,,
宝安区,,,,,,,,女子倒地不等于死亡；数量不录入精确字段。,,,,,,,,,,,,,,2026-02-03,,,,[],未知,网传待核,False,False,网传线索，未独立核实,LX26A04,2026-02-03,day,网传深圳万丰海岸城持刀伤人事件,广东,深圳,商业场所,持械,pending,仅单源投稿及同素材转发，缺警方事实确认，未说明双方关系和最初冲突。,"[""LXS26A08"", ""LXS26A01""]","{""date"": [""LXS26A08""], ""location"": [""LXS26A08""], ""casualties"": [], ""classification"": [""LXS26A08""], ""motive"": [], ""outcome"": []}",,2026,,2026-X补查,,,,,,,,,[],仅单源投稿及同素材转发，缺警方事实确认，未说明双方关系和最初冲突。,"[""https://x.com/whyyoutouzhele/status/2018738337733914646"", ""https://x.com/whyyoutouzhele/status/2039625155404509246""]",2026,2026-02,2026-Q1,待核实,False,True,False,0,0,,,,
七坊镇,,,,,,,2026-07-09,救助者手部伤已确认；工作人员是否受伤及总数未明。,,工作人员及路过劝阻者,,,,官方事迹称感情纠纷后饮酒行凶。,,,,路过群众夺刀制止。,,,,2026-07-09,,,1,"[""情感纠纷""]",官方事迹,官方原文,True,True,官方材料直接记载私人感情纠纷后持刀行凶，并主动伤害路过制止者，支持扩大分类。,LX26A13,2026-02-04,day,海南白沙七坊KTV持刀袭击及救助者受伤案,海南,白沙黎族自治县,商业场所,持械,expanded,官方确认因感情纠纷持刀追逼工作人员，转而挥刀对抗无关救助者并伤其手，扩大到原纠纷无关者。,"[""LXS26A18""]","{""date"": [""LXS26A18""], ""location"": [""LXS26A18""], ""casualties"": [""LXS26A18""], ""classification"": [""LXS26A18""], ""motive"": [""LXS26A18""], ""outcome"": [], ""intervention"": [""LXS26A18""]}",,2026,,2026-X补查,,,,,,中央政法委2026年第二季度见义勇为事迹公开材料；不是警方初报或法院认定。,,,"[""婚姻／家庭／感情问题""]",,[],2026,2026-02,2026-Q1,纠纷扩大,True,True,True,0,1,,,,
巧家县,,,,,,,2026-03-30,至少1名头部伤者，非完整伤亡统计。,,,,,,,,,,居民追赶，辅警与群众合力制服。,嫌疑人被控制。,,,2026-03-30,未披露动机，不推定精神病或报复社会。,,1,[],未知,官方原文,True,True,官方材料直接记载作案者在社区追砍群众并转向上前喝止者，支持公众目标分类。,LX26A19,2026-02-15,day,云南巧家邱家屿社区持刀追砍群众事件,云南,昭通,社区住宅,持械,core,官方记录作案者先持斧破坏车辆，再出车库持刀追砍社区群众并转向制止者，支持面向在场公众持续攻击，非仅凭受伤人数归类。,"[""LXS26A22""]","{""date"": [""LXS26A22""], ""location"": [""LXS26A22""], ""casualties"": [""LXS26A22""], ""classification"": [""LXS26A22""], ""motive"": [], ""outcome"": [""LXS26A22""], ""intervention"": [""LXS26A22""]}",,2026,,2026-X补查,,,,,,,,,[],,[],2026,2026-02,2026-Q1,核心,True,True,False,0,1,,,,
汉阳区,,,,,,,,单一报道2伤，暂不写入精确数字。,,,,,,,,,,,,,,2026-03-14,不能把锦观、齐鲁、百姓关注及境外转述自动认作独立采集；需回溯原视频采访。,,,[],未知,单一媒体,False,False,网传线索，未独立核实,LX26A21,2026-03-11,day,武汉汉阳火锅店与广场舞冲突伤人线索,湖北,武汉,商业场所,持械,pending,记者采访商户及社区称争执伤及舞者和无关劝架人，具expanded特征；尚缺正式通报或第二独立采集确认发生全貌。,"[""LXS26A28""]","{""date"": [""LXS26A28""], ""location"": [""LXS26A28""], ""casualties"": [], ""classification"": [""LXS26A28""], ""motive"": [], ""outcome"": []}",,2026,,2026-X补查,,,,,,,,,[],记者采访商户及社区称争执伤及舞者和无关劝架人，具expanded特征；尚缺正式通报或第二独立采集确认发生全貌。,[],2026,2026-03,2026-Q1,待核实,False,True,False,0,0,,,,
北碚区,,,,,,,,学校否认持刀伤人，家长称手部手术，不据争议报道填确定死伤。,True,,,,,,,,,,,,,2026-05-09,排除是依据现有对象范围；不代表已裁断家长或校方真假。,,,[],未知,单一媒体,False,False,网传线索，未独立核实,LX26A22,2026-03-19,day,重庆朝阳中学同学冲突及持刀说法争议,重庆,重庆,校园及周边,持械,excluded,家长与校方对持刀、伤情存在矛盾，但各版本均为同班同学日常矛盾，未见主动袭击无关者；制止学生被称未受伤。,"[""LXS26A29""]","{""date"": [""LXS26A29""], ""location"": [""LXS26A29""], ""casualties"": [], ""classification"": [""LXS26A29""], ""motive"": [], ""outcome"": [], ""demographics"": [""LXS26A29""]}",,2026,,2026-X补查,,,,,,,,,[],,[],2026,2026-03,2026-Q1,排除,False,True,False,0,0,,,,
横琴粤澳深度合作区,,1,,,,,2026-03-22,,,,26,男,,警方认定实施抢劫。,,,,,3月21日抓获嫌疑人。,,,2026-03-22,,,,"[""抢劫""]",警方初步通报,官方转载,True,False,发生已确认，受害关系待核,LX26A07,2026-03-20,day,横琴小区抢劫致死案,广东,珠海,社区住宅,其他,pending,警方证实入小区抢劫两人、1死；抢劫不自动排除，但未披露选择对象过程、先前关系及攻击方式，暂不能确认为随机侵害。,"[""LXS26A12"", ""LXS26A13"", ""LXS26A01""]","{""date"": [""LXS26A13""], ""location"": [""LXS26A13""], ""casualties"": [""LXS26A13""], ""classification"": [""LXS26A12"", ""LXS26A13""], ""motive"": [""LXS26A13""], ""outcome"": [""LXS26A13""], ""demographics"": [""LXS26A13""]}",,2026,按警方3月20日晚；社媒初报3月22日及后续3月21日均非案发日。,2026-X补查,,,,,,,,,"[""其他已披露背景""]",警方证实入小区抢劫两人、1死；抢劫不自动排除，但未披露选择对象过程、先前关系及攻击方式，暂不能确认为随机侵害。,"[""https://x.com/whyyoutouzhele/status/2035510951944819083"", ""https://x.com/whyyoutouzhele/status/2039625155404509246""]",2026,2026-03,2026-Q1,待核实,False,True,True,1,0,,,,
两江新区,,0,3,,,,2026-03-23,通报1死3伤中的死者为司机，另3人为受伤行人；死亡司机单列driver_deaths，不计受害者或作案者死亡。,,,33,男,,,,,,,,,,2026-03-23,警方表述为疑似，保留后续改变结论可能；不采用自媒体额外宣称已排除故意性的扩写。,,,[],未知,官方转载,True,True,警方初查疑似病发失控,LX26A08,2026-03-22,day,重庆观音桥司机疑发病车辆失控事故,重庆,重庆,街道交通,驾车,excluded,完整警方通报初查司机疑似突发疾病后车辆失控；现场报道未提供反复选择目标等足以证明主动袭击的证据。,"[""LXS26A14"", ""LXS26A15"", ""LXS26A01""]","{""date"": [""LXS26A15""], ""location"": [""LXS26A15""], ""casualties"": [""LXS26A15""], ""classification"": [""LXS26A15""], ""motive"": [], ""outcome"": [], ""demographics"": [""LXS26A15""]}",,2026,,2026-X补查,,,,,,,,,[],,"[""https://x.com/whyyoutouzhele/status/2035710493772382393"", ""https://x.com/whyyoutouzhele/status/2039625155404509246""]",2026,2026-03,2026-Q1,排除,True,True,False,0,3,,,,1
杨浦区,,,,,,,2026-07-09,官方事迹确认妻子被刀伤；不是完整伤亡统计。,,夫妻,,,,家庭纠纷。,,,,配送员骑车撞开施害者，与群众合力控制。,,,,2026-07-09,,,1,"[""家庭纠纷""]",官方事迹,官方原文,True,True,官方明确定向家庭纠纷,LX26A14,2026-03-24,day,上海平凉路男子持刀伤妻案,上海,上海,街道交通,持械,excluded,官方明确家庭纠纷后持刀伤妻；他人制止成功，未披露对无关者继续攻击。,"[""LXS26A18""]","{""date"": [""LXS26A18""], ""location"": [""LXS26A18""], ""casualties"": [""LXS26A18""], ""classification"": [""LXS26A18""], ""motive"": [""LXS26A18""], ""outcome"": [], ""intervention"": [""LXS26A18""]}",,2026,,2026-X补查,,,,,,中央政法委2026年第二季度见义勇为事迹公开材料；不是警方初报或法院认定。,,,"[""婚姻／家庭／感情问题""]",,[],2026,2026-03,2026-Q1,排除,True,True,True,0,1,,,,
龙岗区,,,,,,,,网传两死或两伤等不同说法不录精确值。,,,,,,,,,,,,,,2026-03-27,与罗湖清晨案时间、区域及被述作案者均不同，暂分候选；若后续证明同一连续过程应合并。,,,[],未知,网传待核,False,False,网传线索，未独立核实,LX26A09,2026-03-26,day,网传深圳龙城街道爱联市场持刀伤人事件,广东,深圳,商业场所,持械,pending,晚间龙岗线索尚无独立采集或正式通报；网传冲突起因、快递员身份和学生死亡人数互相矛盾。,"[""LXS26A16"", ""LXS26A31"", ""LXS26A01""]","{""date"": [""LXS26A16"", ""LXS26A31""], ""location"": [""LXS26A16"", ""LXS26A31""], ""casualties"": [], ""classification"": [""LXS26A16"", ""LXS26A31""], ""motive"": [], ""outcome"": []}",,2026,,2026-X补查,,,,,,,,,[],晚间龙岗线索尚无独立采集或正式通报；网传冲突起因、快递员身份和学生死亡人数互相矛盾。,"[""https://x.com/whyyoutouzhele/status/2037212487309742093"", ""https://x.com/whyyoutouzhele/status/2039625155404509246""]",2026,2026-03,2026-Q1,待核实,False,True,False,0,0,,,,
罗湖区,城市,,,,,,2026-07-09,只确认救助者1人死亡，不据网传填入学生伤亡；全案最终伤亡总数未见披露。,,女学生及上前制止的路过保洁员,,,,,,,,保洁员徒手夺刀并追赶，受致命伤；警方后抓获嫌疑人。,嫌疑人被抓获。,,,2026-07-09,官方未披露施害者性别年龄；社媒女性或男子版本不采信。,1,,[],未知,官方原文,True,True,官方材料直接记载持刀者转而刺伤无关救助者并致其死亡，支持扩大分类；初始被害人与作案者关系未知。,LX26A10,2026-03-26,day,深圳罗湖东门女学生及救助者遭持刀袭击,广东,深圳,街道交通,持械,expanded,官方确认先对女学生行凶，随后刺伤原袭击无关的路过救助者并致其死亡；按扩大至无关救助者记录，最初学生是否随机目标仍未知。,"[""LXS26A17"", ""LXS26A18"", ""LXS26A01""]","{""date"": [""LXS26A18""], ""location"": [""LXS26A18""], ""casualties"": [""LXS26A18""], ""classification"": [""LXS26A18""], ""motive"": [], ""outcome"": [""LXS26A18""], ""intervention"": [""LXS26A18""]}",,2026,官方明确3月26日6时许。,2026-X补查,,,,,,,,,[],,"[""https://x.com/whyyoutouzhele/status/2037239673907535998"", ""https://x.com/whyyoutouzhele/status/2039625155404509246""]",2026,2026-03,2026-Q1,纠纷扩大,True,True,False,1,0,,,,
锡林浩特市,,,,,,,,官方事迹未披露伤亡；没有伤亡通报不等于零伤亡。,,乘客与公交司机，既往关系未披露。,,,,,官方事迹称癫痫发作，未取得医学资料；癫痫不是精神疾病，不据此推定诊断或刑责能力。,,,其他乘客控制涉事乘客，车辆靠边后等待民警到场。,,,,2026-07-09,仅保留表彰材料对该个案的归因，不采纳其疾病人群力量或攻击性的泛化描述；约16时。,,,[],未知,官方原文,True,False,发生由官方确认；主动性与对象关系证据仍缺。,LX26A23,2026-03-26,day,锡林浩特8路公交乘客攻击司机事件,内蒙古,锡林郭勒盟,公共交通,其他,pending,官方表彰事迹确认乘客冲向驾驶区攻击司机，但将行为归因于疾病发作，未披露医学诊断、行为意识或袭击动机。发生已核实，是否符合有意识主动袭击及无关公众目标口径仍待核。,"[""LXS26A18""]","{""date"": [""LXS26A18""], ""location"": [""LXS26A18""], ""casualties"": [], ""classification"": [""LXS26A18""], ""motive"": [], ""outcome"": [], ""intervention"": [""LXS26A18""], ""mental_health"": [""LXS26A18""]}",,2026,,2026-X补查,,,,,,,,,[],缺医学或调查资料确认行为意识、发作情况、对象关系及伤亡。,[],2026,2026-03,2026-Q1,待核实,False,True,False,0,0,,,,
